sku,url_key,meta_title,meta_keywords,meta_description
VT06-RN-XS,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-RN-S,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-RN-M,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-RN-L,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-MT-XS,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-MT-S,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-MT-M,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-MT-L,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LY-XS,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LY-S,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LY-M,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LY-L,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LL-XS,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LL-S,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LL-M,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT06-LL-L,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT05-RN-XS,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-RN-S,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-RN-M,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-RN-L,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-PE-XS,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-PE-S,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-PE-M,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-PE-L,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-MT-XS,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-MT-S,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-MT-M,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-MT-L,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-LY-XS,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-LY-S,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-LY-M,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT05-LY-L,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT04-RN-XS,anna-draped-top,Anna Draped Top,"Anna Draped Top,Fashion Tops","The Anna Draped Top hangs beautifully in the all the right places. The soft, sheer material offers graceful lines and seamless movement. Back lace detail and tie at the neckline complete the look.   Features: Draped neckline. Capped sleeves. Hits at the "
VT04-RN-S,anna-draped-top,Anna Draped Top,"Anna Draped Top,Fashion Tops","The Anna Draped Top hangs beautifully in the all the right places. The soft, sheer material offers graceful lines and seamless movement. Back lace detail and tie at the neckline complete the look.   Features: Draped neckline. Capped sleeves. Hits at the "
VT04-RN-M,anna-draped-top,Anna Draped Top,"Anna Draped Top,Fashion Tops","The Anna Draped Top hangs beautifully in the all the right places. The soft, sheer material offers graceful lines and seamless movement. Back lace detail and tie at the neckline complete the look.   Features: Draped neckline. Capped sleeves. Hits at the "
VT04-RN-L,anna-draped-top,Anna Draped Top,"Anna Draped Top,Fashion Tops","The Anna Draped Top hangs beautifully in the all the right places. The soft, sheer material offers graceful lines and seamless movement. Back lace detail and tie at the neckline complete the look.   Features: Draped neckline. Capped sleeves. Hits at the "
VT04-MT-XS,anna-draped-top,Anna Draped Top,"Anna Draped Top,Fashion Tops","The Anna Draped Top hangs beautifully in the all the right places. The soft, sheer material offers graceful lines and seamless movement. Back lace detail and tie at the neckline complete the look.   Features: Draped neckline. Capped sleeves. Hits at the "
